Entrez_id	Symbol
200185	KRTCAP2
4582	MUC1
7059	THBS3
2630	GBAP1
2629	GBA
10712	FAM189B
10067	SCAMP3
1196	CLK2
5313	PKLR
55870	ASH1L
55249	YY1AP1
54856	GON4L
6016	RIT1
22889	KHDC4
9181	ARHGEF2
6746	SSR2
56893	UBQLN4
92312	MEX3A
79957	PAQR6
23381	SMG5
112770	GLMP
391104	VHLL
7203	CCT3
10485	C1orf61
4209	MEF2D
128239	IQGAP3
10763	NES
1382	CRABP2
81875	ISG20L2
79590	MRPL24
3068	HDGF
9047	SH2D2A
3645	INSRR
9826	ARHGEF11
440695	ETV3L
2117	ETV3
83416	FCRL5
83417	FCRL4
115352	FCRL3
79368	FCRL2
115350	FCRL1
922	CD5L
910	CD1B
128360	OR10T2
391107	OR10K2
391112	OR6Y1
128372	OR6N1
128366	OR6P1
128367	OR10X1
6708	SPTA1
81448	OR6K2
391114	OR6K3
81442	OR6N2
9447	AIM2
441911	OR10J3
127385	OR10J5
1401	CRP
391123	VSIG8
25790	CFAP45
8407	TAGLN2
57549	IGSF9
89886	SLAMF9
93183	PIGM
3766	KCNJ10
93185	IGSF8
5824	PEX19
1314	COPA
114836	SLAMF6
8832	CD84
6504	SLAMF1
962	CD48
51744	CD244
55600	ITLN1
142683	ITLN2
100131187	TSTD1
7391	USF1
257106	ARHGAP30
81607	NECTIN4
5202	PFDN2
9191	DEDD
8703	B4GALT3
9507	ADAMTS4
336	APOA2
9970	NR1I3
4359	MPZ
257177	CFAP126
2214	FCGR3A
25903	OLFML2B
284680	SPATA46
117157	SH2D1B
339512	CCDC190
8490	RGS5
4009	LMX1A
6258	RXRG
223	ALDH9A1
54499	TMCO1
149297	FAM78B
117143	TADA1
387597	ILDR2
10223	GPA33
919	CD247
8804	CREG1
55811	ADCY10
25874	MPC2
2653	GCSH
23432	GPR161
6846	XCL2
1805	DPT
29922	NME7
57821	CCDC181
10560	SLC19A2
2153	F5
6403	SELP
6402	SELL
6401	SELE
92342	METTL18
57147	SCYL3
22920	KIFAP3
4653	MYOC
8674	VAMP4
5279	PIGC
8995	TNFSF18
7292	TNFSF4
284525	SLC9C2
339416	ANKRD45
91687	CENPL
462	SERPINC1
149041	RC3H1
63931	MRPS14
9674	KIAA0040
7143	TNR
64326	COP1
460	ASTN1
89866	SEC16B
400797	CLEC20A
9068	ANGPTL1
27	ABL2
7827	NPHS2
163590	TOR1AIP2
84320	ACBD6
10228	STX6
127665	ZNF648
2752	GLUL
127670	TEDDM1
6041	RNASEL
6004	RGS16
85397	RGS8
81626	SHCBP1L
23057	NMNAT2
4688	NCF2
10092	ARPC5
403314	APOBEC4
23127	COLGALT2
80267	EDEM3
116496	FAM129A
81627	TRMT1L
10625	IVNS1ABP
7175	TPR
5132	PDC
5743	PTGS2
339479	BRINP3
51377	UCHL5
51022	GLRX2
8707	B3GALT2
343450	KCNT2
2165	F13B
259266	ASPM
360023	ZBTB41
163486	DENND1B
127124	ATP6V1G3
23528	ZNF281
9928	KIF14
83479	DDX59
23046	KIF21B
779	CACNA1S
647219	ASCL5
252839	TMEM9
7139	TNNT2
3898	LAD1
7135	TNNI1
23612	PHLDA3
1465	CSRP1
25802	LMOD1
127829	ARL8A
5778	PTPN7
29089	UBE2T
127833	SYT2
10765	KDM5B
5877	RABIF
59349	KLHL12
51094	ADIPOR1
51706	CYB5R1
4656	MYOG
4608	MYBPH
1116	CHI3L1
1118	CHIT1
2331	FMOD
55224	ETNK2
5972	REN
3814	KISS1
127845	GOLT1A
22874	PLEKHA6
84919	PPP1R15B
5287	PIK3C2B
10446	LRRN2
388730	TMEM81
5929	RBBP5
25778	DSTYK
81788	NUAK2
55220	KLHDC8A
93273	LEMD1
2005	ELK4
85414	SLC45A3
64710	NUCKS1
8934	RAB29
254428	SLC41A1
148811	PM20D1
115019	SLC26A9
1939	EIF2D
3586	IL10
9214	FCMR
5284	PIGR
83953	FCAMR
79098	C1orf116
55432	YOD1
947	CD34
5362	PLXNA2
3914	LAMB3
148304	C1orf74
3664	IRF6
3756	KCNH1
343035	RD3
7779	SLC30A1
4751	NEK2
9926	LPGAT1
25896	INTS7
55248	TMEM206
55509	BATF3
25936	NSL1
149643	SPATA45
90806	ANGEL2
5784	PTPN14
7399	USH2A
2104	ESRRG
55105	GPATCH2
643136	ZC3H11B
55532	SLC30A10
2058	EPRS
10380	BPNT1
25782	RAB3GAP2
11221	DUSP10
79802	HHIPL2
9015	TAF1A
7100	TLR5
55061	SUSD4
388743	CAPN8
7159	TP53BP2
4931	NVL
80232	WDR26
3930	LBR
55740	ENAH
9725	TMEM63A
10637	LEFTY1
29920	PYCR2
7044	LEFTY2
163859	SDE2
64746	ACBD3
286826	LIN9
142	PARP1
3707	ITPKB
8476	CDC42BPA
7483	WNT9A
79169	C1orf35
128308	MRPL55
100129094	BTNL10
51127	TRIM17
8290	HIST3H3
92815	HIST3H2A
126731	CCSAP
58	ACTA1
55746	NUP133
23456	ABCB10
27097	TAF5L
79605	PGBD5
183	AGT
84886	C1orf198
79573	TTC13
375061	FAM89A
149373	
128061	C1orf131
149371	EXOC8
54583	EGLN1
57568	SIPA1L2
80003	PCNX2
6894	TARBP1
9804	TOMM20
23029	RBM34
51742	ARID4B
148789	B3GALNT2
2786	GNG4
1130	LYST
4811	NID1
56605	ERO1B
55127	HEATR1
645745	MT1HL1
57829	ZP4
64388	GREM2
6000	RGS7
2271	FH
1122	CHML
200150	PLD5
9859	CEP170
10000	AKT3
159	ADSS
3192	HNRNPU
64754	SMYD3
64216	TFB2M
25909	AHCTF1
93474	ZNF670
79862	ZNF669
388759	C1orf229
7678	ZNF124
84838	ZNF496
127623	OR2B11
81472	OR2C3
343169	OR6F1
26188	OR1C1
284532	OR14A16
391189	OR11L1
401994	OR14I1
391195	OR2T33
127064	OR2T12
391196	OR2M7
343563	OR2T29
127068	OR2T34
127069	OR2T10
127077	OR2T11
403244	OR2T35
403239	OR2T27
646627	LYPD8
80851	SH3BP5L
55657	ZNF692
52	ACP1
54221	SNTG2
7173	TPO
23040	MYT1L
7837	PXDN
6201	RPS7
78989	COLEC11
728597	DCDC2C
51112	TRAPPC12
6664	SOX11
91543	RSAD2
9781	RNF144A
3398	ID2
8853	ASAP2
51692	CPSF3
285148	IAH1
9014	TAF1B
29841	GRHL1
8462	KLF11
6241	RRM2
348738	C2orf48
245973	ATP6V1C2
3754	KCNF1
130813	C2orf50
130814	PQLC3
9687	GREB1
23175	LPIN1
28951	TRIB2
151354	FAM84A
1653	DDX1
4613	MYCN
7447	VSNL1
348654	GEN1
343930	MSGN1
3790	KCNS3
388	RHOB
151449	GDF7
100129278	TDRD15
114818	KLHL29
165324	UBXN2A
388931	MFSD2B
653140	FAM228A
8648	NCOA1
79172	CENPO
22979	EFR3B
10890	RAB10
150946	GAREM2
3032	HADHB
85465	SELENOI
92749	DRC1
339778	C2orf70
3777	KCNK3
54978	SLC35F6
1058	CENPA
56896	DPYSL5
22924	MAPRE3
54867	TMEM214
60509	AGBL5
11117	EMILIN1
3795	KHK
84696	ABHD1
150921	TCF23
51374	ATRAID
790	CAD
285126	DNAJC5G
57159	TRIM54
9784	SNX17
29959	NRBP1
200634	KRTCAP3
2646	GCKR
84226	C2orf16
84450	ZNF512
11321	GPN1
22950	SLC4A1AP
9553	MRPL33
9577	BABAM2
2355	FOSL2
151056	PLB1
5500	PPP1CB
245711	SPDYA
23160	WDR43
165186	TOGARAM2
79745	CLIP4
51646	YPEL5
81606	LBH
253558	LCLAT1
30845	EHD3
6683	SPAST
55676	SLC30A6
84272	YIPF4
57448	BIRC6
55622	TTC27
4052	LTBP1
25780	RASGRP3
51232	CRIM1
5212	VIT
253635	GPATCH11
100505876	CEBPZOS
55471	NDUFAF7
25797	QPCT
151393	RMDN2
130589	GALM
79833	GEMIN6
729967	MORN2
100271715	ARHGEF33
130733	TMEM178A
91461	PKDCC
27436	EML4
57504	MTA3
130271	PLEKHH2
51626	DYNC2LI1
64241	ABCG8
5495	PPM1B
6519	SLC3A1
79823	CAMKMT
6496	SIX3
5581	PRKCE
2034	EPAS1
388946	TMEM247
23433	RHOQ
9419	CRIPT
9655	SOCS5
57217	TTC7A
618	BCYRN1
4072	EPCAM
4436	MSH2
2956	MSH6
3344	FOXN2
129285	PPP1R21
11036	GTF2A1L
286749	STON1-GTF2A1L
494143	CHAC2
27248	ERLEC1
98	ACYP2
129852	C2orf73
6711	SPTBN1
400954	EML6
6233	RPS27A
112942	CFAP36
114800	CCDC85A
7444	VRK2
64895	PAPOLG
5966	REL
5194	PEX13
84542	KIAA1841
339804	C2orf74
150684	COMMD1
10678	B3GNT2
23301	EHBP1
5013	OTX1
4190	MDH1
7360	UGP2
29094	LGALSL
54812	AFTPH
6509	SLC1A4
23177	CEP68
10097	ACTR2
4211	MEIS1
54465	ETAA1
56902	PNO1
5341	PLEK
200558	APLF
10887	APLF
9938	ARHGAP25
56287	GKN1
84168	ANTXR1
22848	AAK1
307	ANXA4
64395	GMCL1
11017	SNRNP27
4084	MXD1
5093	PCBP1
51449	PCYOX1
25806	VAX2
525	ATP6V1B1
79998	ANKRD53
55577	NAGK
10199	MPHOSPH10
27332	ZNF638
8291	DYSF
6697	SPR
2016	EMX1
344022	NOTO
10574	CCT7
7840	ALMS1
388960	C2orf78
10617	STAMBP
72	ACTG2
1716	DGUOK
200424	TET3
10797	MTHFD2
84058	WDR54
83444	INO80B
23559	WBP1
64427	TTC31
3196	TLX2
27429	HTRA2
1796	DOK1
10505	SEMA4F
3099	HK2
56655	POLE4
9801	MRPL19
130120	REG3G
5967	REG1A
1496	CTNNA2
1768	DNAH6
9168	TMSB10
56888	KCMF1
83439	TCF7L1
84173	ELMOD3
284948	SH2D6
4144	MAT2A
8673	VAMP8
10791	VAMP5
51255	RNF181
10713	USP39
10578	GNLY
84913	ATOH8
55037	PTCD3
51318	MRPL35
55818	KDM3A
400966	RGPD1
64795	RMND5A
64682	ANAPC1
730268	
5342	PLGLB2
150572	SMYD1
55258	THNSL2
200523	TEX37
22934	RPIA
150483	TEKT4
7549	ZNF2
4118	MAL
150696	PROM2
30818	KCNIP3
51011	FAHD2A
129868	TRIM43
150763	GPAT2
9391	CIAO1
150771	ITPRIPL1
23397	NCAPH
10865	ARID5A
90342	FER1L5
26504	CNNM4
26505	CNNM3
375248	ANKRD36
1329	COX5B
728537	C2orf92
7535	ZAP70
200403	VWA3B
1261	CNGA3
3631	INPP4A
25972	UNC50
150590	C2orf15
51601	LIPT1
51263	MRPL30
9669	EIF5B
129521	NMS
79031	PDCL3
4862	NPAS2
6160	RPL31
55571	CNOT11
9448	MAP4K4
7850	IL1R2
3554	IL1R1
8808	IL1RL2
9173	IL1RL1
8809	IL18R1
8807	IL18RAP
389015	SLC9A4
6549	SLC9A2
130827	TMEM182
5455	POU3F3
64965	MRPS9
11250	GPR45
79074	C2orf49
8440	NCK2
84417	C2orf40
285190	RGPD4
6819	SULT1C2
60482	SLC5A7
442038	SULT1C3
27233	SULT1C4
9648	GCC2
3987	LIMS1
5903	RANBP2
165055	CCDC138
344558	SH3RF3
65124	SOWAHC
84220	RGPD5
729540	RGPD6
100288695	LIMS4
55289	ACOXL
10018	BCL2L11
10461	MERTK
84910	TMEM87B
129804	FBLN7
376940	ZC3H6
150465	TTL
84172	POLR1B
84269	CHCHD5
6574	SLC20A1
284958	NT5DC4
27178	IL37
56300	IL36G
27179	IL36A
26525	IL36RN
84639	IL1F10
3557	IL1RN
23550	PSD4
150472	CBWD6
200350	FOXD4L1
11159	RABL2A
10096	ACTR3
57628	DPP10
8886	DDX18
51141	INSIG2
8685	MARCO
55240	STEAP3
1622	DBI
140738	TMEM37
200373	CFAP221
80775	TMEM177
5775	PTPN4
57669	EPB41L5
5899	RALB
3625	INHBB
2736	GLI2
7247	TSN
129684	CNTNAP5
2995	GYPC
101929926	TEX51
5624	PROC
4648	MYO7B
2840	GPR17
84826	SFT2D3
56886	UGGT1
84084	RAB6C
80097	MZT2B
92856	IMP4
26469	PTPN18
653781	POTEJ
653275	CFC1B
344561	GPR148
205147	AMER3
50649	ARHGEF4
55041	PLEKHB2
445582	POTEE
113457	TUBA3D
90557	CCDC74A
29798	C2orf27A
2863	GPR39
4249	MGAT5
130013	ACMSD
905	CCNT2
22930	RAB3GAP1
23518	R3HDM1
23190	UBXN4
80731	THSD7B
3176	HNMT
339745	SPOPL
8942	KYNU
55843	ARHGAP15
92	ACVR2A
55777	MBD5
26122	EPC2
3800	KIF5C
130576	LYPD6B
130574	LYPD6
7130	TNFAIP6
55183	RIF1
114793	FMNL2
151188	ARL6IP6
114805	GALNT13
3760	KCNJ3
2820	GPD2
11227	GALNT5
151531	UPP2
8502	PKP4
92196	DAPL1
85461	TANC1
64844	MARCH7
10010	TANK
10213	PSMD14
10716	TBR1
57282	SLC4A10
25801	GCA
6326	SCN2A
80034	CSRNP3
129446	XIRP2
8708	B3GALT1
253782	CERS6
115677	NOSTRIN
57818	G6PC2
10170	DHRS9
129880	BBS5
10324	KLHL41
9360	PPIG
493911	PHOSPHO2
151230	KLHL23
6741	SSB
130507	UBR3
140469	MYO3B
389058	SP5
285141	
2571	GAD1
26003	GORASP2
80067	DCAF17
79901	CYBRD1
1781	DYNC1I2
8520	HAT1
254042	METAP1D
1745	DLX1
5163	PDK1
3655	ITGA6
11069	RAPGEF4
51776	MAP3K20
83879	CDCA7
100131390	SP9
79634	SCRN3
3239	HOXD13
3238	HOXD12
3237	HOXD11
3236	HOXD10
3235	HOXD9
3234	HOXD8
3232	HOXD3
3233	
3231	HOXD1
10651	MTX2
220988	HNRNPA3
8540	AGPS
129831	RBM45
114880	OSBPL6
494513	PJVK
65977	PLEKHA3
10477	UBE2E3
3676	ITGA4
6744	SSFA2
151242	PPP1R1C
54431	DNAJC10
142679	DUSP19
129401	NUP35
91752	ZNF804A
401024	FSIP2
55854	ZC3H15
3685	ITGAV
165215	FAM171B
51454	GULP1
1281	COL3A1
84128	WDR75
54529	ASNSD1
150709	ANKAR
5378	PMS1
84281	C2orf88
3628	INPP1
54842	MFSD6
4664	NAB1
2744	GLS
4430	MYO1B
64859	NABP1
57181	SLC39A10
284992	CCDC150
80219	COQ10B
100529241	HSPE1-MOB4
25843	MOB4
92935	MARS2
5334	PLCL1
205327	C2orf69
79568	MAIP1
26010	SPATS2L
151246	SGO2
316	AOX1
9689	BZW1
60491	NIF3L1
4709	NDUFB3
8837	CFLAR
843	CASP10
841	CASP8
55437	STRADB
65061	CDK15
8324	FZD7
100652824	KIAA2012
51602	NOP58
659	BMPR2
150864	FAM117B
79800	CARF
65065	NBEAL1
57404	CYP20A1
10152	ABI2
940	CD28
1493	CTLA4
29851	ICOS
117583	PARD3B
8828	NRP2
1933	EEF1B2
57683	ZDBF2
8745	ADAM23
200726	FAM237A
22868	FASTKD2
130749	CPO
1385	CREB1
151195	CCNYL1
200576	PIKFYVE
5746	PTH2R
4133	MAP2
285175	UNC80
6120	RPE
1373	CPS1
29034	CPS1-IT1
79582	SPAG16
402117	VWC2L
471	ATIC
92691	TMEM169
7520	XRCC5
50485	SMARCAL1
6168	RPL37A
3485	IGFBP2
285180	RUFY4
3579	CXCR2
10109	ARPC2
151306	GPBAR1
25953	PNKD
375307	CATIP
6556	SLC11A1
58190	CTDSP1
7429	VIL1
9125	CNOT9
84812	PLCD4
617	BCS1L
27148	STK36
9654	TTLL4
1593	CYP27A1
7475	WNT6
80326	WNT10A
8941	CDK5R2
79137	RETREG2
130617	ZFAND2B
55139	ANKZF1
8576	STK16
80086	TUBA4B
3300	DNAJB2
1674	DES
10290	SPEG
29926	GMPPA
55515	ASIC4
130612	TMEM198
3623	INHA
114790	STK11IP
6508	SLC4A3
151278	CCDC140
130367	SGPP2
116255	MOGAT1
2181	ACSL3
23704	KCNE4
65080	MRPL44
57624	NYAP2
84236	RHBDD1
1285	COL4A3
56947	MFF
3267	AGFG1
6364	CCL20
164781	DAW1
130888	FBXO36
11262	SP140
93349	SP140L
6672	SP100
51719	CAB39
81618	ITM2C
130560	SPATA3
257407	C2orf72
5707	PSMD1
80210	ARMC9
93010	B3GNT7
165100	TEX44
5757	PTMA
64708	COPS7B
129563	DIS3L2
250	ALPP
251	ALPG
248	ALPI
646960	PRSS56
1144	CHRND
1146	CHRNG
9470	EIF4E2
80303	EFHD1
26058	GIGYF2
389084	SNORC
4759	NEU2
3635	INPP5D
55054	ATG16L1
6295	SAG
8527	DGKD
55230	USP40
54658	UGT1A1
339766	MROH2A
79054	TRPM8
6694	SPP2
23677	SH3BP4
116987	AGAP1
79781	IQCA1
57007	ACKR3
10920	COPS8
79083	MLPH
51052	PRLH
9208	LRRFIP1
375316	RBM44
10267	RAMP1
140739	UBE2F
51540	SCLY
339768	ESPNL
377007	KLHL30
151176	ERFE
26146	TRAF3IP1
51665	ASB1
401040	
2817	GPC1
285193	DUSP28
57140	RNPEPL1
2859	GPR35
375318	AQP12A
189	AGXT
728763	CROCC2
25992	SNED1
5510	PPP1R7
50636	ANO7
4735	SEPT2
9855	FARP2
10494	STK25
666	BOK
23192	ATG4B
84289	ING5
728294	D2HGDH
64090	GAL3ST2
129807	NEU4
642273	FAM110C
26751	SH3YL1
285016	ALKAL2
129787	TMEM18
246243	RNASEH1
7260	EIPR1
55256	ADI1
129607	CMPK2
57498	KIDINS220
129642	MBOAT2
9270	ITGB1BP1
6868	ADAM17
10971	YWHAQ
192668	CYS1
4953	ODC1
79954	NOL10
10130	PDIA6
9475	ROCK2
1876	E2F6
23620	NTSR2
51594	NBAS
10408	MYCNOS
81553	FAM49A
729475	RAD51AP2
79677	SMC6
100526794	NT5C1B-RDH14
93034	NT5C1B
130497	OSR1
130502	TTC32
57539	WDR35
4148	MATN3
9741	LAPTM4A
6382	SDC1
23369	PUM2
64342	HS1BP3
60526	LDAH
338	APOB
54454	ATAD2B
80304	WDCP
51639	SF3B6
9540	TP53I3
375189	PFN4
50618	ITSN2
391356	PTRHD1
109	ADCY3
51277	DNAJC27
5443	POMC
1788	DNMT3A
1838	DTNB
55252	ASXL2
3797	KIF3C
3030	HADHA
165082	ADGRF3
9381	OTOF
130106	CIB4
100128731	OST4
10669	CGREF1
10113	PREB
339779	PRR30
8884	SLC5A6
7781	SLC30A3
7349	UCN
4358	MPV17
2976	GTF3C2
8890	EIF2B4
130557	ZNF513
5496	PPM1G
26160	IFT172
64838	FNDC4
79635	CCDC121
9913	SUPT7L
64080	RBKS
55006	TRMT61B
388939	C2orf71
238	ALK
92291	CAPN13
79623	GALNT14
440854	CAPN14
7498	XDH
6716	SRD5A2
51072	MEMO1
84661	DPY30
58484	NLRC4
25940	FAM98A
9637	FEZ2
6801	STRN
54497	HEATR5B
5610	EIF2AK2
391365	SULT6B1
10153	CEBPZ
23683	PRKD3
10602	CDC42EP3
1545	CYP1B1
64225	ATL2
92906	HNRNPLL
6432	SRSF7
90957	DHX57
6654	SOS1
344387	CDKL4
8491	MAP4K3
80745	THUMPD2
6546	SLC8A1
400950	C2orf91
9167	COX7A2L
170850	KCNG3
165140	OXER1
23498	HAAO
678	ZFP36L2
63892	THADA
728819	C1GALT1C1L
64240	ABCG5
10128	LRPPRC
9581	PREPL
10736	SIX2
55133	SRBD1
90423	ATP6V1E2
5281	PIGF
90411	MCFD2
285051	STPG4
805	CALM2
56660	KCNK12
80204	FBXO11
3973	LHCGR
2492	FSHR
9378	NRXN1
51130	ASB3
100302652	GPR75-ASB3
23198	PSME4
388951	TSPYL6
57142	RTN4
130162	CLHC1
4528	MTIF2
55704	CCDC88A
57223	PPP4R3B
87178	PNPT1
2202	EFEMP1
55120	FANCL
53335	BCL11A
150962	PUS10
9736	USP34
7514	XPO1
84140	FAM161A
10575	CCT4
200728	TMEM17
51057	WDPCP
51542	VPS54
57162	PELI1
9792	SERTAD2
5861	RAB1A
200734	SPRED2
10438	C1D
5534	PPP3R1
25927	CNRIP1
554251	FBXO48
27302	BMP10
200504	GKN2
2673	GFPT1
27247	NFU1
151516	ASPRV1
54980	C2orf42
7072	TIA1
6637	SNRPG
84908	FAM136A
7039	TGFA
119	ADD2
344018	FIGLA
165530	CLEC4F
50489	CD207
113419	TEX261
84693	MCEE
400961	PAIP2B
56603	CYP26B1
23233	EXOC6B
94097	SFXN5
26056	RAB11FIP5
84279	PRADC1
150726	FBXO41
1961	EGR4
9027	NAT8
51471	NAT8B
8446	DUSP11
51002	TPRKB
388962	BOLA3
55233	MOB1A
57835	SLC4A5
1639	DCTN1
388963	C2orf81
6242	RTKN
7841	MOGS
116540	MRPL53
84865	CCDC142
85474	LBX2
84759	PCGF1
165545	DQX1
550	AUP1
84695	LOXL3
130951	M1AP
6869	TACR1
84141	EVA1A
6936	GCFC2
80059	LRRTM4
5968	REG1B
5068	REG3A
347730	LRRTM1
8802	SUCLG1
129293	TRABD2A
10618	TGOLN2
54884	RETSAT
822	CAPG
2677	GGCX
129303	TMEM150A
388969	C2orf68
6439	SFTPB
8869	ST3GAL5
25885	POLR1A
10989	IMMT
65055	REEP1
51652	CHMP3
7844	RNF103
100526767	RNF103-CHMP3
925	CD8A
926	CD8B
5343	PLGLB1
729857	RGPD2
51315	KRCC1
2168	FABP1
344167	FOXI3
9451	EIF2AK3
387893	KMT5A
64969	MRPS5
84874	ZNF514
653192	TRIM43B
400986	ANKRD36C
55654	TMEM127
151	ADRA2B
431705	ASTL
1844	DUSP2
56910	STARD7
23020	SNRNP200
93082	NEURL3
55683	KANSL3
81562	LMAN2L
200539	ANKRD23
51239	ANKRD39
54910	SEMA4C
51252	FAM178B
151313	FAHD2B
57730	ANKRD36B
10120	ACTR1B
23505	TMEM131
493753	COA5
11320	MGAT4A
343990	KIAA1211L
80705	TSGA10
129531	MITD1
254773	LYG2
129530	LYG1
10190	TXNDC9
51455	REV1
3899	AFF3
164832	LONRF2
9486	CHST10
11138	TBC1D8
284996	RNF149
200407	CREG2
731220	RFX8
84804	MFSD9
9392	TGFBRAP1
2274	FHL2
80146	UXS1
653489	RGPD3
84620	ST6GAL2
10913	EDAR
151011	SEPT10
7851	MALL
4867	NPHP1
205251	SMIM37
699	BUB1
84524	ZC3H8
727851	RGPD8
150468	CKAP2L
3552	IL1A
3553	IL1B
27177	IL36B
7849	PAX8
80255	SLC35F5
54520	CCDC93
2019	EN1
165257	C1QL2
130355	C2orf76
6344	SCTR
79134	TMEM185B
29842	TFCP2L1
23332	CLASP1
84365	NIFK
274	BIN1
339761	CYP27C1
2071	ERCC3
10746	MAP3K2
55677	IWS1
55679	LIMS2
55339	WDR33
5433	POLR2D
83607	AMMECR1L
79595	SAP130
9394	HS6ST1
728378	POTEF
55627	SMPD4
112714	TUBA3E
84317	CCDC115
653269	POTEI
55997	CFC1
130074	FAM168B
150786	RAB6D
653784	MZT2A
408029	C2orf27B
554226	ANKRD30BL
116372	LYPD1
344148	NCKAP5
81615	TMEM163
80122	MAP3K19
84083	ZRANB3
3938	LCT
4175	MCM6
1615	DARS
7852	CXCR4
11249	NXPH2
53353	LRP1B
79712	GTDC1
9839	ZEB2
5000	ORC4
27249	MMADHC
390	RND3
375287	RBM43
9111	NMI
4703	NEB
26225	ARL5A
785	CACNB4
10254	STAM2
55660	PRPF40A
56475	RPRM
100144595	
4929	NR4A2
57471	ERMN
9595	CYTIP
130399	ACVR1C
90	ACVR1
130940	CCDC148
151525	WDSUB1
29994	BAZ2B
100526664	LY75-CD302
22925	PLA2R1
3694	ITGB6
5937	RBMS1
439921	MXRA7
1803	DPP4
2641	GCG
2191	FAP
64135	IFIH1
90134	KCNH7
55137	FIGN
2888	GRB14
22837	COBLL1
151258	SLC38A11
6328	SCN3A
2591	GALNT3
79809	TTC21B
6323	SCN1A
6335	SCN9A
6332	SCN7A
27347	STK39
57405	SPC25
8647	ABCB11
4036	LRP2
79675	FASTKD1
129881	CCDC173
29081	METTL5
9874	TLK1
79828	METTL8
8604	SLC25A12
1746	DLX2
6670	SP3
29789	OLA1
9541	CIR1
151556	GPR155
7456	WIPF1
1134	CHRNA1
1123	CHN1
1386	ATF2
518	ATP5MC3
80856	LNPK
344191	EVX2
4780	NFE2L2
150737	TTC30B
92104	TTC30A
50940	
8575	PRKRA
51661	FKBP7
7273	TTN
285025	CCDC141
91404	SESTD1
151126	ZNF385B
57703	CWC22
375298	CERKL
4760	NEUROD1
5136	PDE1A
2487	FRZB
10787	NCKAP1
105373780	
151112	ZSWIM2
10203	CALCRL
7035	TFPI
116093	DIRC1
1290	COL5A2
30061	SLC40A1
64172	OSGEPL1
94101	ORMDL1
2660	MSTN
26275	HIBCH
100131211	NEMP2
6772	STAT1
6775	STAT4
8436	CAVIN2
23671	TMEFF2
56171	DNAH7
9262	STK17B
57520	HECW2
9330	GTF3C3
401027	C2orf66
80055	PGAP1
91526	ANKRD44
23451	SF3B1
3329	HSPD1
130132	RFTN2
66037	BOLL
23314	SATB2
348751	FTCDNL1
129450	TYW5
130535	KCTD18
1195	CLK1
53938	PPIL3
4999	ORC2
285172	FAM126B
130540	ALS2CR12
66008	TRAK2
151254	C2CD6
65062	TMEM237
58538	MPP4
57679	ALS2
7341	SUMO1
130026	ICA1L
55759	WDR12
65059	RAPH1
54891	INO80D
4719	NDUFS1
2825	GPR1
391475	DYTN
130752	MDH1B
8609	KLF7
151194	METTL21A
7855	FZD5
389072	PLEKHM3
1421	CRYGD
1420	CRYGC
1419	CRYGB
1418	CRYGA
389073	C2orf80
3417	IDH1
151050	KANSL1L
33	ACADL
4632	MYL1
10314	LANCL1
2066	ERBB4
22807	IKZF2
100130451	
580	BARD1
26154	ABCA12
2335	FN1
55686	MREG
55825	PECR
57574	MARCH4
3488	IGFBP5
7141	TNP1
7145	TNS1
3577	CXCR1
14	AAMP
64114	TMBIM1
57695	USP37
7701	ZNF142
64320	RNF25
53632	PRKAG3
54738	FEV
1412	CRYBA2
255101	CFAP65
3549	IHH
79840	NHEJ1
151295	SLC23A3
27013	CNPPD1
79065	ATG9A
10058	ABCB6
79411	GLB1L
7277	TUBA4A
5798	PTPRN
389075	RESP18
23549	DNPEP
79586	CHPF
23363	OBSL1
2043	EPHA4
5077	PAX3
10056	FARSB
7857	SCG2
130340	AP1S3
57590	WDFY1
5270	SERPINE2
79843	FAM124B
8452	CUL3
55619	DOCK10
3667	IRS1
1286	COL4A4
79853	TM4SF20
56918	C2orf83
80704	SLC19A3
80309	SPHKAP
55022	PID1
92737	DNER
9320	TRIP12
151473	SLC16A14
3431	SP110
9290	GPR55
3357	HTR2B
4691	NCL
10316	NMUR1
5147	PDE6D
4880	NPPC
9427	ECEL1
200765	TIGD1
3769	KCNJ13
25791	NGEF
414061	DNAJB3
55355	HJURP
10123	ARL4C
2637	GBX2
401036	ASB18
1293	COL6A3
64284	RAB17
80895	ILKAP
55502	HES6
8864	PER2
9759	HDAC4
4705	NDUFA10
389090	OR6B2
150681	OR6B3
150678	COPS9
150677	OTOS
51281	ANKMY1
653437	AQP12B
547	KIF1A
79919	C2orf54
130916	MTERF4
23178	PASK
3069	HDLBP
51078	THAP4
1841	DTYMK
10752	CHL1
27255	CNTN6
152330	CNTN4
51095	TRNT1
57633	LRRN1
6419	SETMAR
3708	ITPR1
8553	BHLHE40
55207	ARL8B
9695	EDEM1
2917	GRM7
29995	LMCD1
859	CAV3
25917	THUMPD3
55209	SETD5
132014	IL17RE
64419	MTMR14
151835	CPNE9
7862	BRPF1
4968	OGG1
10093	ARPC4
84522	JAGN1
84818	IL17RC
78987	CRELD1
2177	FANCD2
55845	BRK1
7428	VHL
3656	IRAK2
9797	TATDN2
6538	SLC6A11
6529	SLC6A1
3269	HRH1
10533	ATG7
6854	SYN2
5468	PPARG
80746	TSEN2
23609	MKRN2
23066	CAND2
79885	HDAC11
2199	FBLN2
79188	TMEM43
